heart_rate,spo2,label
179.9,87.8,Danger
103.6,96.92,Warning
94.7,93.29,Warning
114.4,99.75,Warning
110.3,95.7,Warning
80.0,95.41,Normal
64.0,98.7,Normal
107.8,88.81,Danger
77.0,95.32,Normal
108.1,84.62,Danger
24.3,88.35,Danger
83.0,97.1,Normal
63.0,95.54,Normal
82.0,98.3,Normal
73.0,99.4,Normal
101.4,97.39,Warning
176.1,95.17,Danger
136.5,81.32,Danger
69.0,98.13,Normal
159.1,87.49,Danger
30.3,87.82,Danger
62.2,78.7,Danger
95.0,97.24,Normal
70.0,97.08,Normal
94.1,91.56,Warning
67.0,95.53,Normal
121.4,73.11,Danger
26.8,82.62,Danger
56.3,98.38,Warning
77.6,77.02,Danger
93.0,96.22,Normal
57.3,97.81,Warning
127.8,83.16,Danger
127.0,82.22,Danger
136.2,94.18,Danger
132.7,94.62,Danger
27.6,98.91,Danger
85.0,95.42,Normal
90.0,95.89,Normal
115.1,96.57,Warning
83.0,97.47,Normal
75.0,96.31,Normal
66.0,86.98,Danger
54.7,97.49,Warning
92.0,94.31,Warning
113.0,83.41,Danger
39.1,98.68,Danger
54.0,96.11,Warning
54.1,97.79,Warning
87.7,94.32,Warning
89.9,81.13,Danger
66.1,93.96,Warning
92.0,100.0,Normal
76.0,97.01,Normal
88.0,97.8,Normal
88.0,95.97,Normal
84.0,99.75,Normal
56.2,95.13,Warning
23.5,80.38,Danger
58.9,80.02,Danger
37.0,83.79,Danger
123.5,71.45,Danger
74.8,90.14,Warning
83.0,97.59,Normal
69.4,92.87,Warning
55.8,97.91,Warning
77.0,95.49,Normal
72.0,96.65,Normal
88.3,90.01,Warning
71.0,95.6,Normal
71.0,97.52,Normal
96.0,97.41,Normal
100.7,87.15,Danger
65.0,95.85,Normal
51.2,95.06,Warning
52.4,99.9,Warning
51.1,98.25,Warning
58.1,95.04,Warning
99.0,97.45,Normal
97.0,99.0,Normal
44.6,98.06,Danger
91.0,99.42,Normal
105.7,99.49,Warning
82.0,98.17,Normal
90.0,99.1,Normal
51.3,98.08,Warning
61.0,98.05,Normal
23.6,97.06,Danger
68.0,98.78,Normal
63.0,99.95,Normal
27.4,99.57,Danger
69.0,90.39,Warning
71.0,98.88,Normal
75.0,95.91,Normal
38.5,80.58,Danger
73.0,97.62,Normal
54.2,97.51,Warning
94.0,98.44,Normal
51.3,96.6,Warning
134.1,97.89,Danger
44.4,98.39,Danger
57.6,97.86,Warning
176.9,81.84,Danger
92.0,97.49,Normal
63.0,99.3,Normal
65.0,96.86,Normal
125.7,80.26,Danger
109.7,99.57,Warning
96.3,93.96,Warning
71.9,90.36,Warning
46.3,86.34,Danger
117.0,96.58,Warning
122.4,76.11,Danger
63.2,93.33,Warning
80.0,97.26,Normal
169.1,81.43,Danger
80.7,91.36,Warning
97.0,97.08,Normal
54.4,95.96,Warning
87.0,96.18,Normal
103.7,88.25,Danger
25.9,84.29,Danger
116.1,97.92,Warning
74.0,84.59,Danger
163.8,87.96,Danger
38.9,90.13,Danger
102.6,96.78,Warning
52.0,97.08,Warning
73.1,79.56,Danger
83.0,95.77,Normal
85.0,99.13,Normal
84.0,99.86,Normal
84.0,97.17,Normal
167.7,88.06,Danger
58.6,96.63,Warning
98.0,98.35,Normal
113.6,98.96,Warning
82.0,73.79,Danger
38.5,87.55,Danger
78.0,98.15,Normal
136.6,98.57,Danger
105.1,95.68,Warning
62.9,90.67,Warning
152.2,86.78,Danger
51.7,97.93,Warning
71.0,97.92,Normal
154.1,86.15,Danger
48.4,95.78,Danger
110.1,75.17,Danger
103.3,99.08,Warning
111.3,95.99,Warning
77.0,95.62,Normal
115.8,95.87,Warning
105.5,99.86,Warning
108.5,95.43,Warning
148.7,93.42,Danger
65.0,99.27,Normal
73.0,99.59,Normal
47.0,80.4,Danger
52.6,96.1,Warning
127.4,84.69,Danger
91.0,96.71,Normal
84.0,96.26,Normal
108.0,95.87,Warning
97.0,97.11,Normal
137.6,90.95,Danger
158.7,82.78,Danger
46.5,86.68,Danger
98.5,82.51,Danger
97.0,98.7,Normal
87.0,98.99,Normal
119.0,97.6,Warning
47.6,98.25,Danger
51.1,95.1,Warning
71.8,83.98,Danger
152.3,96.13,Danger
75.4,71.23,Danger
64.0,99.18,Normal
115.5,95.97,Warning
35.5,87.51,Danger
98.0,97.52,Normal
70.0,95.65,Normal
76.3,92.96,Warning
51.1,95.08,Warning
96.0,98.51,Normal
129.1,85.21,Danger
177.3,98.03,Danger
82.0,96.73,Normal
93.8,71.48,Danger
51.2,96.95,Warning
92.0,99.89,Normal
111.1,70.72,Danger
73.0,97.81,Normal
105.2,96.16,Warning
51.6,96.07,Warning
72.0,72.98,Danger
71.0,98.31,Normal
29.8,83.53,Danger
116.5,96.63,Warning
88.0,97.37,Normal
81.0,97.48,Normal
99.0,98.98,Normal
87.0,98.7,Normal
81.7,94.43,Warning
96.0,96.5,Normal
98.0,95.86,Normal
90.0,99.04,Normal
55.6,98.55,Warning
83.3,93.45,Warning
56.6,99.31,Warning
51.6,79.67,Danger
61.9,85.63,Danger
63.0,97.54,Normal
99.0,99.01,Normal
46.4,88.56,Danger
71.3,94.3,Warning
53.9,97.4,Warning
46.5,85.32,Danger
51.6,96.25,Warning
74.0,95.54,Normal
80.0,96.75,Normal
31.5,80.61,Danger
47.6,99.8,Danger
164.0,98.91,Danger
99.0,97.63,Normal
99.9,79.69,Danger
116.6,97.83,Warning
89.0,98.04,Normal
56.0,99.55,Warning
43.8,80.94,Danger
161.9,86.5,Danger
106.5,96.26,Warning
73.9,90.0,Warning
20.8,84.92,Danger
97.0,95.34,Normal
118.3,98.57,Warning
81.0,98.16,Normal
111.8,96.06,Warning
95.0,94.85,Warning
75.0,99.9,Normal
71.0,99.09,Normal
105.3,97.84,Warning
114.6,81.46,Danger
107.1,87.08,Danger
165.8,80.37,Danger
55.6,98.77,Warning
61.9,94.59,Warning
22.4,81.12,Danger
169.5,86.91,Danger
45.3,98.48,Danger
78.0,96.56,Normal
94.0,99.87,Normal
23.8,89.66,Danger
70.0,98.4,Normal
79.0,97.37,Normal
52.2,96.18,Warning
74.0,99.87,Normal
82.0,95.88,Normal
91.5,90.56,Warning
59.7,89.07,Danger
29.1,94.96,Danger
97.0,98.47,Normal
81.8,90.87,Warning
35.9,94.26,Danger
91.9,91.85,Warning
87.0,96.64,Normal
61.0,99.32,Normal
77.0,96.43,Normal
88.0,95.11,Normal
108.1,98.98,Warning
111.0,98.91,Warning
74.0,96.93,Normal
83.0,97.8,Normal
130.3,94.03,Danger
128.4,95.6,Danger
52.8,79.25,Danger
85.0,96.56,Normal
79.0,97.67,Normal
71.0,97.02,Normal
173.1,81.5,Danger
58.4,97.06,Warning
84.0,99.75,Normal
103.3,97.74,Warning
68.8,93.05,Warning
66.2,76.53,Danger
113.8,99.81,Warning
116.1,99.3,Warning
76.0,96.73,Normal
105.8,95.12,Warning
22.0,85.12,Danger
105.7,97.79,Warning
87.0,96.9,Normal
79.6,91.94,Warning
88.0,98.67,Normal
94.0,96.4,Normal
81.0,95.32,Normal
111.7,95.99,Warning
57.1,97.13,Warning
72.0,95.18,Normal
66.0,98.81,Normal
53.6,97.17,Warning
21.0,93.97,Danger
77.0,97.04,Normal
68.8,92.44,Warning
127.3,92.33,Danger
87.0,83.96,Danger
107.1,99.38,Warning
38.0,86.04,Danger
68.4,84.89,Danger
74.8,93.32,Warning
170.9,89.08,Danger
63.0,95.97,Normal
86.0,95.05,Normal
151.9,80.84,Danger
82.0,99.38,Normal
22.5,86.66,Danger
88.6,92.95,Warning
43.0,89.88,Danger
23.4,92.89,Danger
132.9,83.65,Danger
93.0,99.65,Normal
65.0,96.11,Normal
32.8,90.05,Danger
68.5,93.82,Warning
67.0,97.46,Normal
140.3,90.02,Danger
22.6,96.92,Danger
48.0,85.09,Danger
57.6,98.06,Warning
77.0,95.09,Normal
63.3,92.51,Warning
54.5,99.08,Warning
20.3,80.46,Danger
42.3,88.14,Danger
67.1,90.78,Warning
89.0,96.52,Normal
152.1,88.61,Danger
73.0,98.69,Normal
88.0,95.92,Normal
75.0,99.17,Normal
87.0,98.9,Normal
80.0,99.94,Normal
54.3,97.51,Warning
74.0,95.58,Normal
74.0,96.5,Normal
73.0,99.25,Normal
85.0,97.82,Normal
54.3,96.45,Warning
66.9,82.48,Danger
62.0,99.04,Normal
73.0,97.87,Normal
70.5,91.24,Warning
63.0,96.97,Normal
92.4,91.51,Warning
77.0,95.65,Normal
98.0,96.56,Normal
58.1,97.18,Warning
104.3,98.55,Warning
74.0,98.04,Normal
178.3,90.11,Danger
72.0,98.47,Normal
87.0,96.82,Normal
54.2,87.26,Danger
90.8,94.14,Warning
76.0,94.67,Warning
69.0,97.54,Normal
63.3,91.74,Warning
85.0,95.74,Normal
84.0,95.49,Normal
128.5,93.84,Danger
115.0,95.18,Warning
119.8,89.25,Danger
78.0,97.89,Normal
82.0,96.05,Normal
151.9,99.6,Danger
104.4,99.81,Warning
28.8,92.25,Danger
53.7,96.74,Warning
38.6,82.15,Danger
67.0,99.98,Normal
95.5,91.01,Warning
98.0,96.07,Normal
96.5,92.63,Warning
86.3,94.19,Warning
64.0,96.96,Normal
33.2,80.38,Danger
52.9,98.02,Warning
168.4,98.93,Danger
67.0,97.19,Normal
52.1,80.72,Danger
98.0,99.51,Normal
78.4,92.43,Warning
20.0,94.63,Danger
79.0,99.17,Normal
106.2,95.35,Warning
69.0,97.68,Normal
81.0,95.16,Normal
54.0,98.86,Warning
150.0,91.67,Danger
79.0,99.82,Normal
75.0,98.46,Normal
138.6,93.91,Danger
76.8,91.89,Warning
109.0,98.11,Warning
24.4,92.64,Danger
82.0,98.91,Normal
71.2,87.37,Danger
141.7,80.12,Danger
103.2,96.85,Warning
55.6,95.87,Warning
107.8,98.62,Warning
103.8,96.11,Warning
57.2,95.47,Warning
63.0,99.4,Normal
52.8,95.23,Warning
99.0,95.91,Normal
94.7,91.01,Warning
57.0,97.96,Warning
99.2,82.41,Danger
113.9,97.53,Warning
62.0,96.37,Normal
70.4,92.23,Warning
74.0,97.34,Normal
53.0,97.01,Warning
54.6,97.77,Warning
39.8,87.06,Danger
63.0,97.01,Normal
58.7,99.73,Warning
72.0,99.64,Normal
60.3,91.0,Warning
116.1,96.02,Warning
82.0,97.78,Normal
108.4,70.15,Danger
111.5,98.62,Warning
112.5,98.9,Warning
145.0,82.19,Danger
129.9,88.82,Danger
123.0,99.88,Danger
159.6,81.94,Danger
57.7,99.75,Warning
86.0,99.61,Normal
98.0,97.88,Normal
74.0,98.38,Normal
126.1,81.79,Danger
101.4,76.44,Danger
88.0,97.99,Normal
28.8,84.71,Danger
131.3,90.44,Danger
161.5,94.17,Danger
151.7,96.8,Danger
81.6,91.62,Warning
111.5,98.15,Warning
138.5,92.45,Danger
98.0,97.11,Normal
129.9,88.91,Danger
62.0,96.07,Normal
54.3,95.25,Warning
78.6,94.75,Warning
73.0,96.2,Normal
103.4,99.37,Warning
74.9,72.78,Danger
95.4,87.13,Danger
97.0,97.22,Normal
165.0,98.82,Danger
46.3,99.36,Danger
53.8,95.67,Warning
87.0,96.94,Normal
68.0,99.99,Normal
57.9,99.61,Warning
110.0,98.51,Warning
50.5,89.12,Danger
66.0,98.97,Normal
66.0,96.64,Normal
69.0,95.33,Normal
87.0,95.94,Normal
85.0,95.21,Normal
107.1,97.64,Warning
87.0,95.18,Normal
56.3,95.92,Warning
81.0,95.41,Normal
80.0,96.07,Normal
129.6,96.69,Danger
67.0,95.08,Normal
113.4,87.33,Danger
96.3,74.4,Danger
52.8,96.32,Warning
97.0,98.43,Normal
112.4,96.01,Warning
81.7,90.23,Warning
71.1,91.81,Warning
135.7,85.38,Danger
41.1,91.37,Danger
96.0,94.17,Warning
83.0,97.29,Normal
61.4,92.31,Warning
80.0,99.01,Normal
88.0,98.68,Normal
64.0,99.95,Normal
51.8,81.53,Danger
124.2,71.89,Danger
58.6,99.61,Warning
91.6,90.69,Warning
136.4,99.25,Danger
75.9,77.4,Danger
174.0,82.51,Danger
75.0,97.38,Normal
35.3,85.59,Danger
40.3,83.15,Danger
56.3,96.47,Warning
102.6,97.31,Warning
105.1,98.16,Warning
69.0,95.57,Normal
90.0,99.22,Normal
26.0,96.14,Danger
38.9,96.67,Danger
77.0,99.82,Normal
131.4,94.19,Danger
56.3,73.87,Danger
118.0,99.31,Warning
86.0,96.9,Normal
65.5,70.15,Danger
37.6,85.96,Danger
93.0,98.48,Normal
26.3,83.38,Danger
107.6,71.43,Danger
71.9,78.01,Danger
61.0,98.52,Normal
79.4,90.84,Warning
107.9,96.88,Warning
111.6,98.34,Warning
178.6,89.12,Danger
122.8,83.56,Danger
116.3,98.16,Warning
71.0,95.93,Normal
44.4,83.46,Danger
70.0,95.3,Normal
154.1,94.98,Danger
40.9,89.83,Danger
116.6,98.1,Warning
75.9,91.42,Warning
62.1,83.3,Danger
46.5,91.72,Danger
94.0,96.49,Normal
144.6,80.57,Danger
89.0,99.69,Normal
60.0,97.65,Normal
98.0,99.87,Normal
71.0,99.92,Normal
179.6,93.83,Danger
27.5,94.48,Danger
73.4,85.45,Danger
24.7,80.19,Danger
89.0,95.55,Normal
105.4,96.55,Warning
60.0,98.97,Normal
60.0,95.58,Normal
61.0,99.28,Normal
58.4,99.02,Warning
173.0,95.89,Danger
142.5,83.87,Danger
26.0,97.22,Danger
66.0,99.78,Normal
140.2,95.68,Danger
105.3,99.27,Warning
131.6,81.26,Danger
90.4,94.59,Warning
98.0,97.17,Normal
92.7,72.94,Danger
60.0,96.02,Normal
68.0,97.83,Normal
88.0,96.26,Normal
105.8,81.3,Danger
77.0,99.44,Normal
150.5,92.43,Danger
98.0,96.64,Normal
80.0,97.23,Normal
84.0,97.58,Normal
65.6,91.27,Warning
61.9,91.51,Warning
67.7,92.22,Warning
88.0,97.86,Normal
82.0,95.65,Normal
93.0,97.69,Normal
74.0,95.54,Normal
55.6,99.28,Warning
40.7,92.84,Danger
106.9,82.58,Danger
89.7,91.27,Warning
44.0,91.01,Danger
75.0,99.77,Normal
27.0,87.52,Danger
64.0,87.59,Danger
61.1,92.26,Warning
170.1,96.33,Danger
86.0,98.81,Normal
57.9,97.24,Warning
68.0,98.22,Normal
64.0,92.26,Warning
94.0,97.31,Normal
91.0,99.96,Normal
79.2,93.85,Warning
88.0,95.49,Normal
71.0,95.95,Normal
104.1,96.49,Warning
64.0,95.1,Normal
76.0,99.31,Normal
60.0,98.86,Normal
106.5,76.41,Danger
55.3,87.04,Danger
52.4,74.5,Danger
82.0,96.31,Normal
130.8,96.87,Danger
75.0,97.23,Normal
32.9,93.34,Danger
97.0,98.64,Normal
81.9,89.42,Danger
176.1,91.72,Danger
92.0,97.45,Normal
91.0,97.48,Normal
117.7,98.35,Warning
97.0,95.83,Normal
122.0,85.62,Danger
152.1,90.4,Danger
113.7,99.86,Warning
67.0,96.81,Normal
37.8,94.89,Danger
124.7,86.57,Danger
64.1,70.53,Danger
95.0,91.17,Warning
154.7,94.12,Danger
93.0,96.84,Normal
77.4,93.48,Warning
62.0,96.15,Normal
63.0,97.16,Normal
72.0,98.86,Normal
102.9,95.06,Warning
103.0,96.07,Warning
93.0,97.4,Normal
127.8,71.51,Danger
34.5,87.35,Danger
52.3,98.41,Warning
99.0,95.41,Normal
67.2,93.34,Warning
74.1,89.49,Danger
54.8,95.03,Warning
78.0,96.82,Normal
165.9,95.31,Danger
69.1,94.47,Warning
89.6,84.26,Danger
125.5,90.01,Danger
62.6,93.18,Warning
60.0,95.62,Normal
121.6,83.49,Danger
67.6,90.31,Warning
96.5,91.43,Warning
78.0,97.19,Normal
47.9,87.96,Danger
66.0,97.03,Normal
65.0,96.84,Normal
54.8,98.13,Warning
90.4,94.21,Warning
86.0,98.92,Normal
54.2,95.89,Warning
91.0,80.21,Danger
175.6,88.2,Danger
67.0,95.49,Normal
30.3,81.05,Danger
62.0,81.63,Danger
97.0,96.04,Normal
114.6,81.65,Danger
57.6,99.1,Warning
104.3,99.2,Warning
75.0,97.38,Normal
83.0,96.62,Normal
159.5,90.74,Danger
20.2,97.73,Danger
77.0,98.24,Normal
110.1,95.9,Warning
51.4,95.12,Warning
112.4,98.96,Warning
60.0,98.06,Normal
58.2,97.36,Warning
90.5,91.22,Warning
156.4,99.89,Danger
96.3,72.68,Danger
107.5,96.17,Warning
87.0,97.09,Normal
82.0,98.2,Normal
64.0,95.73,Normal
167.7,94.64,Danger
126.6,89.0,Danger
67.0,99.19,Normal
95.0,98.68,Normal
47.9,80.6,Danger
51.9,97.58,Warning
60.9,90.63,Warning
52.4,98.19,Warning
101.4,96.4,Warning
53.3,97.03,Warning
47.9,87.79,Danger
113.5,98.99,Warning
57.6,83.34,Danger
91.0,97.52,Normal
55.1,98.83,Warning
127.4,82.91,Danger
101.1,99.62,Warning
177.6,87.65,Danger
52.1,97.06,Warning
24.9,99.83,Danger
99.0,96.54,Normal
73.4,71.17,Danger
111.1,98.45,Warning
111.1,86.1,Danger
87.0,96.39,Normal
67.0,98.68,Normal
42.0,96.66,Danger
90.0,96.52,Normal
97.8,76.36,Danger
113.1,97.55,Warning
114.9,97.09,Warning
64.0,95.18,Normal
62.0,95.83,Normal
56.8,99.44,Warning
26.9,82.32,Danger
33.7,97.97,Danger
58.9,95.96,Warning
97.0,94.84,Warning
51.0,89.34,Danger
27.7,97.01,Danger
35.9,83.35,Danger
76.0,96.07,Normal
97.0,99.5,Normal
25.5,93.32,Danger
96.0,98.28,Normal
71.0,96.72,Normal
82.0,97.1,Normal
90.0,98.63,Normal
117.2,87.32,Danger
113.9,97.73,Warning
62.0,98.63,Normal
46.0,98.3,Danger
94.0,95.91,Normal
77.0,96.51,Normal
114.3,99.33,Warning
82.8,74.76,Danger
102.1,87.22,Danger
55.6,98.72,Warning
38.0,89.03,Danger
71.0,96.59,Normal
58.7,95.21,Warning
101.2,99.54,Warning
52.6,97.94,Warning
56.2,95.09,Warning
52.7,97.51,Warning
159.6,84.19,Danger
68.0,96.11,Normal
72.0,95.04,Normal
86.0,97.73,Normal
61.3,85.05,Danger
69.0,99.35,Normal
42.7,96.57,Danger
160.3,80.36,Danger
37.6,89.01,Danger
85.0,98.02,Normal
66.0,97.52,Normal
89.0,99.58,Normal
169.2,93.73,Danger
104.0,99.1,Warning
84.0,95.84,Normal
56.1,96.03,Warning
90.0,96.56,Normal
92.0,98.3,Normal
54.2,96.42,Warning
128.8,82.63,Danger
21.0,81.62,Danger
148.2,99.5,Danger
32.9,92.41,Danger
51.5,97.86,Warning
68.0,97.04,Normal
89.6,93.04,Warning
153.3,93.86,Danger
51.2,96.71,Warning
102.4,98.78,Warning
122.5,78.13,Danger
83.0,99.65,Normal
98.0,95.87,Normal
30.1,91.36,Danger
111.7,81.14,Danger
64.2,89.76,Danger
64.0,96.41,Normal
80.0,98.52,Normal
79.0,98.94,Normal
85.0,96.13,Normal
79.0,99.46,Normal
138.4,85.51,Danger
57.1,97.17,Warning
96.0,99.71,Normal
161.7,80.06,Danger
51.4,96.12,Warning
94.4,91.47,Warning
57.0,89.49,Danger
60.7,91.13,Warning
67.0,98.41,Normal
82.1,90.48,Warning
91.0,99.99,Normal
85.0,97.29,Normal
46.2,87.82,Danger
109.6,99.64,Warning
52.7,96.75,Warning
51.5,97.99,Warning
86.0,97.63,Normal
112.8,99.7,Warning
54.3,86.93,Danger
176.4,99.7,Danger
175.1,85.65,Danger
85.0,96.52,Normal
75.5,88.37,Danger
99.6,92.67,Warning
83.9,92.77,Warning
37.9,88.98,Danger
108.3,97.46,Warning
61.0,97.38,Normal
108.9,96.27,Warning
84.9,85.56,Danger
61.0,98.07,Normal
71.0,98.63,Normal
57.8,96.95,Warning
80.0,95.82,Normal
109.5,98.14,Warning
61.0,99.89,Normal
105.2,95.22,Warning
74.0,99.66,Normal
92.0,96.55,Normal
90.0,99.79,Normal
94.0,96.13,Normal
93.9,71.04,Danger
80.0,95.97,Normal
65.6,93.12,Warning
87.6,90.06,Warning
147.2,83.76,Danger
75.1,82.64,Danger
60.0,95.82,Normal
76.7,91.61,Warning
78.0,96.34,Normal
83.0,96.26,Normal
79.7,94.21,Warning
89.0,95.97,Normal
43.6,82.8,Danger
167.0,81.2,Danger
93.0,96.59,Normal
54.7,95.81,Warning
109.5,97.87,Warning
97.0,98.26,Normal
97.2,86.89,Danger
73.0,99.1,Normal
43.2,81.33,Danger
56.6,95.99,Warning
126.3,88.6,Danger
87.0,96.53,Normal
51.3,98.95,Warning
115.3,97.83,Warning
52.0,82.97,Danger
93.0,96.5,Normal
66.6,93.08,Warning
121.4,87.89,Danger
54.5,99.85,Warning
102.7,98.15,Warning
123.9,87.95,Danger
111.2,96.05,Warning
44.7,92.78,Danger
120.3,84.32,Danger
94.0,99.7,Normal
72.0,79.73,Danger
114.2,97.87,Warning
68.0,99.81,Normal
158.4,90.27,Danger
95.0,96.01,Normal
80.0,96.38,Normal
107.4,98.93,Warning
71.0,98.18,Normal
131.3,97.64,Danger
121.9,89.77,Danger
66.0,99.15,Normal
54.2,99.54,Warning
158.1,89.58,Danger
70.0,98.46,Normal
52.4,97.65,Warning
52.0,99.13,Warning
58.4,95.79,Warning
95.0,95.49,Normal
97.8,93.96,Warning
103.7,95.54,Warning
98.0,97.91,Normal
123.2,82.45,Danger
82.0,95.31,Normal
58.0,98.33,Warning
60.0,98.11,Normal
144.7,85.79,Danger
24.7,92.44,Danger
92.7,91.05,Warning
108.4,96.42,Warning
85.0,98.69,Normal
135.0,99.38,Danger
69.0,97.93,Normal
71.0,95.58,Normal
81.0,95.61,Normal
70.0,97.99,Normal
64.0,97.59,Normal
53.2,98.77,Warning
88.0,98.39,Normal
108.9,98.7,Warning
93.0,97.25,Normal
128.7,92.02,Danger
65.0,96.17,Normal
43.9,89.44,Danger
93.0,96.48,Normal
83.0,98.94,Normal
174.2,97.1,Danger
55.7,95.92,Warning
57.5,95.18,Warning
105.2,99.14,Warning
62.0,95.58,Normal
71.0,95.75,Normal
67.0,99.91,Normal
84.0,97.66,Normal
54.6,95.45,Warning
51.2,99.82,Warning
75.0,96.8,Normal
58.1,99.67,Warning
67.0,95.82,Normal
102.5,97.13,Warning
128.0,86.28,Danger
99.0,95.45,Normal
84.9,91.01,Warning
73.8,92.1,Warning
61.6,92.01,Warning
109.2,99.08,Warning
58.2,96.04,Warning
75.0,99.0,Normal
95.0,98.65,Normal
51.7,95.82,Warning
55.8,97.01,Warning
73.3,90.89,Warning
65.0,96.14,Normal
63.0,98.43,Normal
68.4,90.36,Warning
45.5,82.66,Danger
164.9,94.86,Danger
58.1,96.42,Warning
110.9,97.57,Warning
101.9,99.58,Warning
94.0,84.65,Danger
65.0,95.35,Normal
84.0,96.09,Normal
79.0,99.78,Normal
23.0,98.83,Danger
53.5,97.73,Warning
71.0,96.56,Normal
92.5,94.04,Warning
51.9,97.14,Warning
45.3,81.19,Danger
57.9,98.32,Warning
30.2,97.2,Danger
85.0,95.63,Normal
64.1,92.12,Warning
107.9,97.25,Warning
76.1,90.81,Warning
74.0,96.49,Normal
112.5,95.99,Warning
36.4,82.02,Danger
61.0,96.83,Normal
99.0,98.32,Normal
23.7,84.45,Danger
139.9,96.36,Danger
53.1,70.38,Danger
73.0,97.69,Normal
99.2,74.57,Danger
77.0,99.25,Normal
75.0,94.65,Warning
72.6,92.58,Warning
52.2,95.03,Warning
77.0,95.2,Normal
102.6,95.3,Warning
104.6,98.47,Warning
57.2,99.84,Warning
27.3,84.04,Danger
53.7,98.91,Warning
42.7,97.31,Danger
46.2,92.36,Danger
79.0,98.69,Normal
35.7,82.57,Danger
73.0,96.1,Normal
94.0,94.08,Warning
90.0,95.75,Normal
87.0,97.73,Normal
132.8,90.73,Danger
108.9,98.87,Warning
109.5,86.07,Danger
87.0,95.03,Normal
108.0,98.52,Warning
37.3,98.41,Danger
27.7,81.04,Danger
54.0,95.28,Warning
79.0,96.66,Normal
165.3,85.25,Danger
155.0,85.06,Danger
87.0,95.97,Normal
71.0,95.13,Normal
67.0,97.76,Normal
111.4,98.07,Warning
24.1,95.92,Danger
65.0,97.46,Normal
98.0,99.04,Normal
55.6,95.48,Warning
92.0,96.39,Normal
72.0,99.09,Normal
68.0,96.53,Normal
84.0,97.2,Normal
67.0,98.36,Normal
79.0,99.17,Normal
103.1,98.74,Warning
103.8,95.16,Warning
107.4,95.57,Warning
128.8,95.1,Danger
80.0,98.97,Normal
37.4,85.44,Danger
86.0,95.44,Normal
51.1,95.53,Warning
164.5,97.33,Danger
81.0,98.85,Normal
113.2,71.65,Danger
61.0,90.55,Warning
102.2,77.99,Danger
114.1,96.89,Warning
114.0,96.49,Warning
57.4,95.41,Warning
167.2,98.94,Danger
87.0,96.83,Normal
71.0,96.38,Normal
102.2,99.79,Warning
55.7,99.67,Warning
138.7,89.74,Danger
66.0,98.2,Normal
91.0,95.98,Normal
55.1,99.8,Warning
45.8,83.58,Danger
147.0,91.68,Danger
66.7,72.44,Danger
140.6,83.03,Danger
115.3,98.86,Warning
83.0,95.09,Normal
84.0,97.22,Normal
80.0,99.36,Normal
129.1,99.05,Danger
110.5,97.75,Warning
63.0,98.13,Normal
74.6,92.09,Warning
94.0,99.71,Normal
99.0,98.43,Normal
108.9,98.41,Warning
116.3,82.3,Danger
56.6,99.42,Warning
95.0,91.84,Warning
113.1,72.89,Danger
99.0,96.47,Normal
64.7,85.19,Danger
72.0,97.49,Normal
61.0,95.16,Normal
99.2,90.58,Warning
52.2,97.77,Warning
179.5,86.11,Danger
106.5,99.73,Warning
64.6,93.67,Warning
115.4,96.18,Warning
77.0,99.9,Normal
75.0,99.96,Normal
78.5,74.34,Danger
55.3,99.25,Warning
96.0,99.64,Normal
76.0,99.03,Normal
58.9,95.84,Warning
56.0,97.4,Warning
60.0,99.98,Normal
96.0,98.26,Normal
123.0,88.57,Danger
124.6,98.37,Danger
52.5,95.53,Warning
153.0,95.43,Danger
118.1,96.0,Warning
44.1,95.85,Danger
69.0,99.99,Normal
115.7,99.9,Warning
152.3,94.84,Danger
75.5,91.76,Warning
33.5,90.88,Danger
97.8,90.41,Warning
89.0,97.94,Normal
117.9,98.8,Warning
79.0,97.2,Normal
82.0,96.6,Normal
114.0,99.68,Warning
105.7,95.14,Warning
35.3,99.03,Danger
84.0,95.92,Normal
79.0,98.19,Normal
84.0,95.21,Normal
114.5,75.37,Danger
59.0,95.06,Warning
27.1,95.85,Danger
115.5,96.94,Warning
84.8,81.6,Danger
71.7,91.51,Warning
55.5,97.61,Warning
78.0,97.63,Normal
103.8,97.61,Warning
85.0,98.83,Normal
90.0,98.09,Normal
115.3,96.07,Warning
146.4,95.92,Danger
67.6,82.25,Danger
54.4,99.68,Warning
24.8,96.41,Danger
26.1,86.8,Danger
35.6,93.39,Danger
71.0,95.77,Normal
115.1,96.15,Warning
138.4,89.06,Danger
57.1,96.58,Warning
40.0,94.64,Danger
92.0,98.56,Normal
153.1,80.07,Danger
91.0,96.73,Normal
71.0,97.05,Normal
73.0,96.92,Normal
62.0,98.76,Normal
47.9,93.28,Danger
70.0,98.13,Normal
139.9,98.25,Danger
169.5,83.04,Danger
125.1,75.34,Danger
86.0,95.09,Normal
154.9,97.02,Danger
79.0,95.81,Normal
81.7,79.72,Danger
106.4,99.05,Warning
67.0,97.92,Normal
91.0,98.6,Normal
61.0,95.76,Normal
90.0,95.63,Normal
93.0,95.39,Normal
30.1,95.52,Danger
84.0,97.59,Normal
70.0,95.27,Normal
92.5,80.17,Danger
123.8,79.7,Danger
97.0,96.28,Normal
44.5,99.75,Danger
82.0,98.33,Normal
179.3,90.59,Danger
79.0,95.23,Normal
42.8,82.46,Danger
25.9,97.12,Danger
83.0,98.63,Normal
96.0,97.98,Normal
156.2,88.12,Danger
